,Temperature_C,Precipitation_mm,Humidity_percent,Solar_Irradiance_W_m2,Hectares_Simulated,Yield_kg_ha,Grape_Sugar_Level,Production_Cost_EUR_ha,Selling_Price_EUR_kg,Revenue_EUR_ha
2017-11-23,12.162364715687792,0.0,72.2383708916137,67.82794184158432,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-11-24,10.81771916752294,0.0,92.95837529972896,36.293446976890344,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-11-25,10.773664509109594,0.0,69.97580295267468,68.1210819283465,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-11-26,10.036892275507263,7.382745630791391,71.15557349112726,61.77118194812732,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-11-27,9.510303104980215,0.0,74.68910955801974,46.48221702839923,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-11-28,8.556959419305407,0.0,92.14140908614472,35.41265275320606,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-11-29,7.18057088381818,0.0,76.4572868564767,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-11-30,6.454066514078287,0.0,66.96569405908888,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-01,6.3853071500507514,0.0,61.984786663037625,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-02,6.0479422783985175,0.0,84.18690257961718,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-03,6.174174420778448,5.300522316735908,51.07593656191869,60.521693455572645,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-04,5.782800719205585,0.0,77.27892231780285,71.64218460454752,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-05,6.324316147882321,0.0,47.82941397178226,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-06,7.258590980461304,0.0,78.17043992100241,33.512123296792865,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-07,8.288501481931501,0.0,73.39915058253409,101.96861836410793,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-08,8.215438368675194,0.0,76.04001833481284,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-09,8.516322888518568,0.0,56.07818951545386,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-10,9.465086046249402,0.0,59.94165822220781,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-11,9.37789539565654,0.0,95.31105230217173,46.738712044460215,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-12,9.1452041084729,0.0,68.02439096851631,52.66513934738255,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-13,8.782686690640174,0.0,81.41040896649119,54.19664577071127,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-14,7.8237390871181764,0.0,63.90714621614463,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-15,7.649226358419762,0.0,60.205418656821315,30.880127178675178,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-16,7.5072184016065515,0.0,81.71455669749147,74.86284119371427,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-17,6.3458605282584095,0.0,63.61146326090302,26.648465856856486,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-18,6.493589705101213,0.0,77.69985294487005,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-19,6.4801287340509495,0.0,73.57423732502568,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-20,6.189560208353177,0.0,59.823025380471854,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-21,6.1281516695192035,0.0,65.97740346223549,39.149738698860006,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-22,6.145359598306559,0.0,87.01718384434393,58.676630752134436,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-23,5.711130990210051,0.0,71.1265226035437,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-24,6.580463737020169,0.0,81.03982748936303,48.78423859883702,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-25,6.2755228404488514,0.0,55.939593790675644,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-26,6.563861447011346,0.0,49.04712122379671,70.80025234052727,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-27,6.581344082795197,0.0,75.29275403262744,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-28,6.827597346163502,0.0,71.31661488876625,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-29,6.034622711851765,0.0,81.08030938985536,23.00976031472473,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-30,5.596830686126031,0.0,67.81473645135988,20.0,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2017-12-31,5.37342213283076,0.0,83.92750705950478,52.686943967142014,600,13314.021820620907,19.028917602223046,11091.467217853222,5.113773211895533,56993.42091103057
2018-01-01,5.236799333421107,0.0,51.69626450103707,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-02,5.337290209326254,0.0,77.96136704573001,84.16721441038518,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-03,4.8646096582456995,0.0,80.30074016998216,33.26760900163929,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-04,4.465544995710698,0.0,49.802546635907376,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-05,4.941246848436204,0.0,67.35072365608839,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-06,5.601359133488557,0.0,68.73598910917129,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-07,4.9297562272205955,0.0,75.25552103246632,44.26063903371258,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-08,5.054862823758347,0.0,67.82801237588787,66.47480651611895,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-09,4.222028010075341,0.0,77.76655954715619,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-10,4.400925386101374,0.0,73.4796394268869,95.4542890063735,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-11,3.6402878536554346,0.0,71.81739381595273,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-12,3.695728226869723,0.0,72.5865909107032,53.149436230329684,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-13,3.4965729783966526,0.0,84.84961550298213,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-14,3.2440477002348835,0.0,51.80647219846543,23.7559921967287,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-15,3.130130263299317,0.0,59.20013140237344,25.930999905879865,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-16,4.505146144147265,0.0,80.68260546137097,112.05949787958234,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-17,3.3384832452918265,0.0,73.02042964978209,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-18,3.770765770719355,6.441737045387614,98.11461711464032,49.55131039828107,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-19,4.635467335731669,0.0,69.49043799566698,78.43943486262614,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-20,4.864671097710822,0.0,71.87668049997573,48.62291542309752,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-21,5.374058880007263,0.0,71.11844005484335,51.606398844435375,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-22,5.829396966873122,0.0,60.77249132814032,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-23,4.85534301764708,0.0,69.88745038845104,32.724105162325614,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-24,5.962259182007469,0.0,80.35908259950983,98.00366899019753,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-25,6.43666838249639,0.0,65.2804146726618,118.32489127149142,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-26,6.642567891137993,0.0,70.2336622951331,50.210236882628706,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-27,6.3782958413143716,0.0,76.03412760644635,163.2499060963769,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-28,5.6111104877981495,0.0,76.11916493580198,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-29,4.997042187486232,0.0,90.54879831053307,36.20050436625655,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-30,6.054252218175058,0.0,73.85742962926196,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-01-31,6.2456719751106125,0.0,59.78422824675626,46.123096645774226,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-01,6.503720674706098,0.0,82.07011075340766,20.0,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-02,5.834334688946309,0.0,78.1019377525831,39.46896850021967,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-03,6.457303409416931,0.0,72.45111136323699,69.15632989810099,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-04,6.459310378135637,0.0,51.802133414557424,153.04644270784405,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-05,6.156358793556553,0.0,80.84725251934115,33.64483211472744,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-06,5.253937852545101,0.0,77.69988301072026,29.610242457042347,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-07,6.006031612605875,0.0,49.37856470524065,120.47759942693904,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-08,5.901335687038233,0.0,89.98985151083536,143.660409321142,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-09,6.697031091075653,7.153892181743861,77.99037345744038,123.43720567348696,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-10,5.822152737834677,0.0,76.10982066884303,29.71268064835408,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-11,7.627918907606657,0.0,71.53768704804178,66.71892134654645,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-12,8.201767574722346,0.0,77.34172789022794,94.09372515023992,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-13,7.922312715970386,6.984777243737456,64.69725945011807,97.02969671689655,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-14,7.06207376859909,0.0,57.76840245190798,39.189365557830065,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-15,7.2164437559285295,0.0,83.27388374723803,101.32166868263582,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-16,6.791457181757753,6.0634501948454975,66.3798769982091,74.02858456102433,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-17,7.660302404455118,0.0,61.40867171403993,109.42236896377861,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-18,7.36387297396622,0.0,94.26111791193212,108.87867949429656,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-19,7.366058384171678,0.0,74.74893921359546,191.7599389058659,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-20,8.052817529545116,2.028883919233915,65.24121420840581,119.13539288946738,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-21,7.872602743534265,0.0,64.74486132882429,122.97532585514973,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-22,7.335103768721537,0.0,59.41219000311242,141.20127207649043,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-23,6.74733302893217,2.2746623166693793,70.35627652754526,76.81870186802448,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-24,6.611917279105125,0.0,75.58381521864628,137.63749426309556,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-25,5.751689929070229,11.812445242658992,63.438676704877714,121.83109931354853,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-26,5.643365559634292,0.5516357480712829,82.13862250515221,77.84668707791883,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-27,5.3960528192266555,1.5026159416543723,46.95597449081016,163.40729845119773,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-02-28,6.236954078924983,0.0,71.25153674049318,169.48477165172477,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-01,6.8280297032965525,19.582461786345423,69.4140566460837,119.25393686341906,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-02,6.454728246977688,0.0,88.8764053051778,122.26648950765814,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-03,6.899053284883882,0.0,75.81224859559268,192.30268468929336,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-04,6.910736964347945,0.0,70.82970439355127,138.5219459185227,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-05,7.703381365249161,0.0,43.50805865935561,149.48998872156383,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-06,7.6971564177986584,9.67211310128494,60.75690579128232,128.00187862547716,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-07,7.393099773537676,0.0,58.81138158710371,120.46224564198047,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-08,7.641935706163962,0.0,73.2411626395904,255.34837463983706,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-09,6.652434628792469,0.0,60.653090425796634,92.82361070038993,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-10,7.87275933522803,0.0,87.63141361871256,174.37739181505538,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-11,8.575101224789044,5.198732824055019,74.30510061944554,116.25760880361635,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-12,8.888673921758615,0.0,88.34544062014781,191.51376887597337,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-13,9.11556967389312,0.0,47.31177943659366,110.63264546850348,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-14,9.2624514080674,0.0,60.336984423185136,149.6431232311994,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-15,10.637244588002128,0.0,71.60247775657385,167.11763987842343,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-16,11.832177839694305,20.222852836687693,58.95391145081254,140.30285106711446,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-17,10.78168086342897,0.0,78.23844869547949,125.41021847275817,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-18,10.754369351250324,0.0,75.26846515324982,166.65762512813174,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-19,10.897419973830733,2.794594156661034,65.14000895737533,236.48445690597362,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-20,10.350082980919746,1.673076443233661,70.59304199079297,172.39560509532345,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-21,10.986695487661722,0.0,94.50665225616913,232.870860472098,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-22,10.567923540765293,0.0,64.25453972002883,229.71580010368223,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-23,9.752720133974062,0.0,69.13263398440594,181.75906257782708,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-24,10.977306629529581,0.45565162921570274,66.56873067751236,238.41352704230195,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-25,11.1632069647867,0.0,52.6598331836703,219.2813360517879,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-26,10.630482568025142,0.0,77.7331739715346,64.51602985405054,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-27,12.118467938912017,3.080881532169615,64.97308825996316,206.47186010553048,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-28,12.179580001042583,0.0,65.21926043218767,153.67403046667363,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-29,12.399414577889269,0.0,78.5095320324755,215.12359548465247,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-30,12.403876678164615,9.387671394069674,73.05819111790888,174.31137203656402,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-03-31,12.983305145742246,6.511095235282048,60.64942920149982,205.59997889447533,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-01,13.66911043783386,5.753686444628992,66.70974846685117,283.56641008583995,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-02,14.058053331930541,0.0,67.91407343538467,198.8836010310187,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-03,13.664377031802218,14.361253622705188,91.59441681697463,221.07201030890715,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-04,13.520793654615964,8.422539515407795,80.37732192647825,206.3917239015926,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-05,14.062809739691042,0.0,73.45062023798151,224.32908842677648,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-06,13.87765697546779,0.0,79.08960036251447,207.46751652467364,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-07,13.211120909922073,17.450103378841593,75.27476922005836,242.82543442651289,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-08,12.809662593395082,0.0,71.34259711808556,246.16975419234936,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-09,12.585856842956511,11.19462140227479,79.5757770533563,177.95870653922321,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-10,12.991579945413262,0.0,55.42188144633175,253.61480540407302,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-11,13.6441500051238,2.610783915602641,72.2904180492208,251.2882115342126,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-12,12.85401119902687,0.0,49.4937495834281,283.28475016483407,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-13,12.537966006993218,0.5501892491388558,63.38711219803985,224.52055613358272,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-14,13.06525855029017,0.0,58.535380958812055,203.3497385878489,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-15,13.560269406598152,0.0,72.79581483324597,257.77711951311994,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-16,12.100103034437815,11.759198634333634,57.990596762182875,240.63548261202624,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-17,12.66216058461809,0.0,74.2469806763693,345.6364354691486,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-18,12.140875366713002,0.0,68.94230010371716,280.76067204103737,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-19,13.002532119925448,5.646457091666051,63.73204831380743,242.87952346382093,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-20,13.60147843240304,0.0,61.313346227842516,270.0806228414389,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-21,14.27503246712961,0.0,69.16399146870512,221.4929895854651,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-22,13.96770047246085,9.491304225212911,57.03354732584971,259.68317312434164,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-23,14.427032706952883,15.146316533762374,73.36835374993859,205.04258114330503,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-24,15.08953777139674,5.958079579633691,82.19059275529713,233.97917211944267,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-25,15.15435100675132,5.46137732894215,48.55599655959263,214.14721487240513,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-26,16.29396524970425,7.9442085563751,81.41896591732011,329.71195485360175,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-27,16.85211815874322,0.0,75.300469110584,265.8538044321058,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-28,16.616966779721373,0.407549572128401,77.10381907700659,216.6929254612242,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-29,18.17717380384439,9.287582330599566,73.42777517650443,295.0174283976871,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-04-30,19.009109019367227,0.0,69.4632480234545,290.5532878146462,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-01,20.286387014646866,0.5968309876213854,78.2937977120436,344.22104832270446,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-02,20.44448263052445,0.0,52.7916887626494,285.4301667645343,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-03,20.119098141608287,5.865936563544077,81.08297384838974,244.10195744121305,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-04,20.10367479091575,0.0,63.15132638613462,272.3959214894354,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-05,20.019224565465382,0.0,75.56644662734772,302.11355663500916,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-06,19.7892022491705,0.0,56.31819064316906,292.11445814782314,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-07,20.01134599602978,0.0,56.34891565353689,264.75490078468437,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-08,20.335152112247,0.0,69.87725499274198,340.3353144063591,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-09,19.3165607578071,0.4810631337659157,77.79919834083086,313.1995264168332,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-10,19.234035938560215,3.754886609385725,65.62620111861581,330.85512657995895,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-11,19.158453518249434,0.0,53.405087920610065,352.1669213676977,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-12,19.016738125856563,0.0,67.40345663084112,364.6159441689298,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-13,18.39004230311327,0.0,80.40858715449338,256.9519457476674,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-14,18.221810227664395,3.8180290511154213,59.07449247093991,267.06723043424125,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-15,18.61905321216765,10.665573280836277,75.97720849561526,311.8086020677638,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-16,19.49769343462747,0.3670150304192774,53.90242454776684,303.49063383642164,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-17,19.258120121425982,5.482453579262183,54.969097131160865,294.2990862311798,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-18,20.265761623845727,4.7899704990731475,81.07826661851921,317.7292904625814,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-19,19.94406102238556,10.200409361634645,60.92270793486887,321.09801413697875,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
2018-05-20,20.56905185239556,0.0,68.59666383060048,272.7400315849274,600,10357.957030265883,18.212119114034852,8154.846367896706,5.003181801896846,43667.89575075906
